word	status	source	decision	note
ស្គុត	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ងោ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ញាប់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ញេញស្ញាញ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ដរិក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ដាចផ្ទំ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ដីលើ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ដឺយ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ដុរ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្តរា	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្តាត	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្តីង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ថាវរ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ថេរ	approved	unknown	standard	no Chuon definition; legacy word
ស្ទាប់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ទីល	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ទឹងត្រង់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ទុល	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ទះលូ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នហ៍ហៃ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នាក់	approved	unknown	standard	no Chuon definition; legacy word
ស្នាតកៈ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នាតេះ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នានីយវារិ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នាប់ក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នាប់ព្រះឩរុ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នុក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នើសុំ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នៀង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្នោទក់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្បៀត	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ប៉ាប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ប៉ាស	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ប៊ឹម	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ប្រៃ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ពិន	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្ពៃសៀម	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មន្ធការ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មាកាំ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មាគាង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មូក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មៅគោក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មៅទឹក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មៅទេល	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មៅរឹល	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មៅសាប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្មៅសួន	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្យង់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រងេះ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រង៉ែ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រណុំ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រទាប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រទុង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្របក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្របស្រួល	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រប៉ូក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រពព្រះភ័ក្ត្រ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រពិចស្រពិល	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រមណ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលក់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលប់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលាង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលី	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលូន	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលៃ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលោកោ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលៅ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រលំ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រវាវិច	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រស់ប៉ប្រឹម	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រឡី	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រឡឹក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រឡួត	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រឡួន	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រឡៀង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាគាំ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាបៀ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាប់ស្រៀប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាលខ្លួន	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាវណ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាវាវេច	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាំងដែក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រាំចិត្ត	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីកាកី	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីចោរ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីញី	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីតោង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីបង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីបារ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីពៅ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីព្រៅ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីមារៈ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីល្វោ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រីអាប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រុះចិត្ត	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រួយស្រិប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រើង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រៀប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រេកទឹក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រែគរ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រែចារ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រែជិះ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រែណូយ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រែបោះ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រែព្រះ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រះទឹក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រ៉ឹង	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្រ៊ិប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្លក្រាម	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្លដែក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្លាកែត	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្លាក្រាម	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្លុតីវាទ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្លុត់រន្ធត់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្លុត់ស្លន់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្លែងវល្លិ៍	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វហា	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វាគតំ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វាត់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វាយក្រាប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វាយតឿ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វាយប៉ាក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វីស	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វ៊ីត	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វ៊ែរ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្វ័យ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ស្អែប	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហង្សា	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហតិប្រណី	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហត្ថគ្រាះ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហត្ថគ្រាៈ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហត្ថា	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហទយ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហនកម្ម	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហន់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហយ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហយា	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហយានិក	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហយោ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហរ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហសន	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហសនា	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហសនោ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហាច់ហើរ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហាមតុ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហាមាត់	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហាយ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហាយន	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហាសនី	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហាសហាយ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហិដ្ឋិមភូមិ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហិតការៈ	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
ហិតា	approved	sbbic-khmer-wordlist	standard	no Chuon definition; legacy word
